Phylum,Type strain,Species,Temperature,Temperature def,Temperature type,psychrophilic,mesophilic,thermophilic,Spore formation,Oxygen tolerance,aerobe,anaerobe,obligate aerobe,obligate anaerobe,facultative aerobe,facultative anaerobe,microaerophile,aerotolerant,Radiation Tolerance,score,tier,culture pH,Halophily
Firmicutes,1,Paenibacillus pueri,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Paenibacillus puldeungensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus residui,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus rhizoplanae,28-30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus rhizosphaerae,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus sabinae,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Paenibacillus sediminis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus segetis,30-37,optimum,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus silagei,4.0-37.0,growth,,1,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Paenibacillus silvae,10-53,growth,,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,
Firmicutes,1,Paenibacillus sinopodophylli,33,growth,mesophilic,0,1,0,1,,0,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus solani,10-40,growth,,1,1,1,1,aerobe,1,0,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Paenibacillus soli,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus sophorae,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus sputi,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus taichungensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus taiwanensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus tarimensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus terrigena,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus thailandensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus thermoaerophilus,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Paenibacillus tianmuensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus typhae,28,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus vulneris,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paenibacillus woosongensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus wynnii,22,growth,psychrophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus xerothermodurans,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus xylanisolvens,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenibacillus zanthoxyli,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paenisporosarcina antarctica,18,growth,psychrophilic,1,0,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Paenisporosarcina indica,20,growth,psychrophilic,1,0,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Paludicola psychrotolerans,4-35,growth,,1,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Paludifilum halophilum,40.0-45.0,optimum,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Paludirhabdus pumila,30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paludirhabdus telluriireducens,30,optimum,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Parageobacillus thermantarcticus,55,growth,thermophilic,0,0,1,1,obligate aerobe,0,0,1,0,0,0,0,0,0,2,1,,
Firmicutes,1,Parageobacillus thermoglucosidasius,37,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Parageobacillus toebii,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Parageobacillus yumthangensis,60,optimum,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Paraliobacillus quinghaiensis,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Paucilactobacillus hokkaidonensis,25,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Paucilactobacillus nenjiangensis,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Paucilactobacillus wasatchensis,6-37,growth,,1,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Paucisalibacillus globulus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Pectinatus brassicae,30,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Pectinatus haikarae,30,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Pediococcus argentinicus,30,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Pediococcus cellicola,30,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Pediococcus stilesii,30,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Pelagirhabdus fermentum,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Pelotomaculum propionicicum,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Pelotomaculum schinkii,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Peptoclostridium acidaminophilum,34,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Peptoclostridium litorale,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Peptoniphilus catoniae,30-43,growth,,0,1,1,0,obligate anaerobe,0,0,0,1,0,0,0,0,0,2,1,,
Firmicutes,1,Peptostreptococcus stomatis,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Peribacillus acanthi,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Peribacillus butanolivorans,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Peribacillus cavernae,4,growth,psychrophilic,1,0,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,2,1,,
Firmicutes,1,Peribacillus kribbensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Peribacillus loiseleuriae,20-35,growth,,1,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Petroclostridium xylanilyticum,50,growth,thermophilic,0,0,1,1,,0,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Piscibacillus salipiscarius,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Planifilum composti,50-75,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Planococcus antarcticus,25,growth,mesophilic,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Planococcus columbae,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Planococcus glaciei,20,growth,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Planococcus halocryophilus,-47,growth,psychrophilic,1,0,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Planococcus plakortidis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Planococcus ruber,15-37,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Planococcus stackebrandtii,25,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Planococcus versutus,30.0-4.0,growth,,1,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Polycladomyces abyssicola,55-73,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Pontibacillus chungwhensis,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Pontibacillus halophilus,28,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Pontibacillus litoralis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,moderately halophilic
Firmicutes,1,Pontibacillus marinus,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Propionispora hippei,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Proteiniborus ethanoligenes,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Proteiniclasticum ruminis,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Proteocatella sphenisci,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Psychrobacillus lasiicapitis,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Pullulanibacillus uraniitolerans,35,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Ruminiclostridium cellobioparum,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Ruminiclostridium sufflavum,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Ruminococcus champanellensis,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Saccharibacillus endophyticus,10-36,growth,,1,1,0,1,,0,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Saccharibacillus kuerlensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Saccharibacillus sacchari,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Salibacterium halochares,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salibacterium qingdaonense,30,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salimesophilobacter vulgaris,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Salimicrobium flavidum,35,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salimicrobium luteum,10-44,growth,,1,1,1,0,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Salinicoccus albus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus carnicancri,28,growth,mesophilic,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus halodurans,28,growth,mesophilic,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus iranensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus jeotgali,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus kunmingensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus luteus,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus qingdaonensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salinicoccus siamensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Salipaludibacillus agaradhaerens,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Salipaludibacillus neizhouensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Salirhabdus euzebyi,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Salirhabdus salicampi,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Salisediminibacterium halotolerans,37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Saliterribacillus persicus,35,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Salsuginibacillus halophilus,30,growth,mesophilic,0,1,0,1,,0,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Salsuginibacillus kocurii,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Schleiferilactobacillus shenzhenensis,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Scopulibacillus daqui,20-60,growth,,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,
Firmicutes,1,Secundilactobacillus oryzae,30,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Secundilactobacillus pentosiphilus,30-37,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Secundilactobacillus silagincola,10-37,growth,,1,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Sedimentibacter acidaminivorans,4-37,growth,,1,1,0,0,obligate anaerobe,0,0,0,1,0,0,0,0,0,2,1,,
Firmicutes,1,Sediminibacillus albus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sediminibacillus halophilus,30,growth,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Selenomonas bovis,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sellimonas intestinalis,25-45,growth,,0,1,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Serpentinicella alkaliphila,30-43,growth,,0,1,1,1,obligate anaerobe,0,0,0,1,0,0,0,0,0,3,1,,
Firmicutes,1,Sharpea azabuensis,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sinobaca qinghaiensis,28,growth,mesophilic,0,1,0,0,aerobe,1,0,0,0,0,0,0,0,0,0,1,,
Firmicutes,1,Solibacillus cecembensis,22,growth,psychrophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Solibacillus kalamii,12-37,growth,,1,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,2,1,,
Firmicutes,1,Sporacetigenium mesophilum,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Sporolactobacillus pectinivorans,20-40,growth,,1,1,1,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,4,1,,
Firmicutes,1,Sporolactobacillus putidus,35,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Sporolactobacillus vineae,30,growth,mesophilic,0,1,0,1,microaerophile,0,0,0,0,0,0,1,0,0,1,1,,
Firmicutes,1,Sporolituus thermophilus,55,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Sporosalibacterium faouarense,40,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Sporosalibacterium tautonense,50,maximum,thermophilic,0,0,1,1,obligate anaerobe,0,0,0,1,0,0,0,0,0,3,1,,moderately halophilic
Firmicutes,1,Sporosarcina contaminans,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sporosarcina koreensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sporosarcina soli,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sporosarcina thermotolerans,28,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Staphylococcus devriesei,37,growth,mesophilic,0,1,0,0,facultative aerobe,0,0,0,0,1,0,0,0,0,0,1,,
Firmicutes,1,Stomatobaculum longum,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Streptococcus caviae,37,optimum,mesophilic,0,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,1,1,,
Firmicutes,1,Streptococcus massiliensis,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Streptococcus oralis subsp. dentisani,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Streptococcus penaeicida,4-40,growth,,1,1,1,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,3,1,,
Firmicutes,1,Streptococcus porci,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Streptohalobacillus salinus,37,growth,mesophilic,0,1,0,0,microaerophile,0,0,0,0,0,0,1,0,0,0,1,,
Firmicutes,1,Succinispira mobilis,35,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Sulfobacillus thermotolerans,40,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Syntrophomonas curvata,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Syntrophomonas erecta,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Syntrophomonas palmitatica,37,growth,mesophilic,0,1,0,0,anaerobe,0,1,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Syntrophomonas zehnderi,37,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Tepidanaerobacter syntrophicus,45,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Tepidibacillus decaturensis,20.0-60.0,growth,,1,1,1,1,microaerophile,0,0,0,0,0,0,1,0,0,3,1,,
Firmicutes,1,Tepidibacillus infernus,50,optimum,thermophilic,0,0,1,1,aerotolerant,0,0,0,0,0,0,0,1,0,2,1,,
Firmicutes,1,Tepidibacter formicigenes,45,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Tepidibacter mesophilus,30,growth,mesophilic,0,1,0,1,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Tepidimicrobium ferriphilum,50,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Tepidimicrobium xylanilyticum,60,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Terribacillus aidingensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Terribacillus goriensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Terribacillus halophilus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Terribacillus saccharophilus,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Texcoconibacillus texcoconensis,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Thalassobacillus cyri,35,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Thalassobacillus devorans,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Thalassobacillus hwangdonensis,30,growth,mesophilic,0,1,0,1,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
Firmicutes,1,Thalassobacillus pellis,30,growth,mesophilic,0,1,0,1,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,moderately halophilic
Firmicutes,1,Thermaerobacter litoralis,55,growth,thermophilic,0,0,1,0,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Thermaerobacter marianensis,75,growth,thermophilic,0,0,1,0,obligate aerobe,0,0,1,0,0,0,0,0,0,1,1,,
Firmicutes,1,Thermanaeromonas burensis,55-70,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,halotolerant
Firmicutes,1,Thermincola carboxydiphila,55,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermoanaerobacter pentosaceus,70,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Thermoanaerobacter sulfurigignens,65,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Thermoanaerobacter uzonensis,60,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Thermoanaerobacterium aciditolerans,55,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Thermoanaerobacterium xylanolyticum,60,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Thermobacillus composti,50,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermoclostridium caenicola,55,growth,thermophilic,0,0,1,1,anaerobe,0,1,0,0,0,0,0,0,0,3,1,,
Firmicutes,1,Thermodesulfitimonas autotrophica,45.0-72.0,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermolongibacillus altinsuensis,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermolongibacillus kozakliensis,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermosinus carboxydivorans,60,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermosyntropha tengcongensis,55-70,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Thermovenabulum gondwanense,65,growth,thermophilic,0,0,1,0,anaerobe,0,1,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Tumebacillus flagellatus,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Ureibacillus composti,50,growth,thermophilic,0,0,1,1,,0,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Ureibacillus manganicus,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Ureibacillus massiliensis,37,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Ureibacillus sinduriensis,30,growth,mesophilic,0,1,0,1,aerobe,1,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Ureibacillus terrenus,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Ureibacillus thermophilus,50,growth,thermophilic,0,0,1,0,,0,0,0,0,0,0,0,0,0,1,1,,
Firmicutes,1,Ureibacillus thermosphaericus,55,growth,thermophilic,0,0,1,1,aerobe,1,0,0,0,0,0,0,0,0,2,1,,
Firmicutes,1,Vagococcus penaei,30.0-10.0,growth,,1,1,0,0,facultative anaerobe,0,0,0,0,0,1,0,0,0,2,1,,
